PROGRAM_NAME	PROGRAM_URL	CATALOG_NAME	LAST_UPDATED	ID	TITLE	DESCRIPTION	LINK	IMPRESSION_URL	IMAGE_LINK	MOBILE_LINK	ADDITIONAL_IMAGE_LINK	AVAILABILITY	AVAILABILITY_DATE	EXPIRATION_DATE	PRICE	SALE_PRICE	SALE_PRICE_EFFECTIVE_DATE	UNIT_PRICING_MEASURE	UNIT_PRICING_BASE_MEASURE	INSTALLMENT	LOYALTY_POINTS	GOOGLE_PRODUCT_CATEGORY	GOOGLE_PRODUCT_CATEGORY_NAME	PRODUCT_TYPE	BRAND	GTIN	MPN	IDENTIFIER_EXISTS	CONDITION	ADULT	MULTIPACK	IS_BUNDLE	ENERGY_EFFICIENCY_CLASS	AGE_GROUP	COLOR	GENDER	MATERIAL	PATTERN	SIZE	SIZE_TYPE	SIZE_SYSTEM	ITEM_GROUP_ID	CUSTOM_LABEL_0	CUSTOM_LABEL_1	CUSTOM_LABEL_2	CUSTOM_LABEL_3	CUSTOM_LABEL_4	PROMOTION_ID	SHIPPING_LABEL	SHIPPING_WEIGHT	SHIPPING_LENGTH	SHIPPING_WIDTH	SHIPPING_HEIGHT	MINHANDLINGTIME	MAXHANDLINGTIME	PRODUCT_LENGTH	PRODUCT_WIDTH	PRODUCT_HEIGHT	PRODUCT_WEIGHT	PRODUCT_HIGHLIGHT	ADS_REDIRECT	SHOPPING_ADS_EXCLUDED_COUNTRY	SHIPS_FROM_COUNTRY	TRANSIT_TIME_LABEL	COST_OF_GOODS_SOLD	SHIPPING(COUNTRY:REGION:SERVICE:PRICE)	SHIPPING(MIN_HANDLING_TIME)	SHIPPING(MAX_HANDLING_TIME)	SHIPPING(MIN_TRANSIT_TIME)	SHIPPING(MAX_TRANSIT_TIME)	SHIPPING(COUNTRY:POSTAL_CODE:SERVICE:PRICE)	SHIPPING(COUNTRY:LOCATION_ID:SERVICE:PRICE)	SHIPPING(COUNTRY:LOCATION_GROUP_NAME:SERVICE:PRICE)	TAX(RATE:COUNTRY:TAX_SHIP:REGION)	TAX(RATE:COUNTRY:TAX_SHIP:POSTAL_CODE)	TAX(RATE:COUNTRY:TAX_SHIP:LOCATION_ID)	TAX(RATE:COUNTRY:TAX_SHIP:LOCATION_GROUP_NAME)	SUBSCRIPTION_COST(PERIOD)	SUBSCRIPTION_COST(PERIOD_LENGTH)	SUBSCRIPTION_COST(AMOUNT)	PRODUCT_DETAIL(SECTION_NAME)	PRODUCT_DETAIL(ATTRIBUTE_NAME)	PRODUCT_DETAIL(ATTRIBUTE_VALUE)
xteal-sandbox-store	https://xteal-sandbox-store.myshopify.com	XTAL-DEMO	2025-03-24T22:36:20.479Z	gid://shopify/Product/8079017607359	Domaine de Mirail Colombard Vin de Pays des Cotes de Gascogne	Intense, vibrant Colombard from vines that are treated like a king. Planted in high density to reduce yields and farmed organically. Since it was first planted in the late 15th century, the terroir has been regarded as one of the best in Gascony, situated in limestone outcrops called Peyrusquet.	domaine-de-mirail-colombard-vin-de-pays-des-cotes-de-gascogne		https://cdn.shopify.com/s/files/1/0682/5364/7039/files/70c9230c2fbad014d842d9e102b478410215fdef.jpg?v=1741295679			in stock			1000.0													FALSE	new	FALSE						NONE			NONE																																												
xteal-sandbox-store	https://xteal-sandbox-store.myshopify.com	XTAL-DEMO	2025-03-24T22:36:20.479Z	gid://shopify/Product/8079017640127	Domaine de Pajot Planete Gascogne 3L	Les 4 Cepages is a dry white Côtes de Gascogne made from the four main regional varieties mentioned above: Colombard, Ugni-Blanc, Sauvignon, and Gros-Manseng.	domaine-de-pajot-planete-gascogne-3l		https://cdn.shopify.com/s/files/1/0682/5364/7039/files/Pajot-BIB-Blanc.jpg?v=1741295684			in stock			3500.0													FALSE	new	FALSE						NONE			NONE																																												
xteal-sandbox-store	https://xteal-sandbox-store.myshopify.com	XTAL-DEMO	2025-03-24T22:36:20.479Z	gid://shopify/Product/8079017672895	Domaine de Triennes Vin de Pays du Var Rose	Two of Burgundy's greatest names – Jacques Seysses, founder of Domaine Dujac, and Aubert de Villaine, co-owner of Domaine de la Romanee-Conti – own this stunning, 113 acre property in Provence, which is recognized as one of the top wine estates in Southern France. Unlike most of the vineyards in the area which are planted on valley floors, Triennes sits on a south-facing slope at about 1,400-1,450 feet above sea level. The soils are rich in limestone and low in organic matter. The relatively cool microclimate helps maintain freshness, vibrancy and balance in the wines. The estate is named after the triennia – festivities in the honor of Bacchus that took place every three years in Roman times. Convinced that they could produce benchmark wines in Provence, two winemakers, Jacques Seysses (Domaine Dujac) and Aubert de Villaine bought 115 acres south of Aix en Provence, on a south facing hillside. They wanted to set the benchmark of quality in a region that had not reached its full potential. That is what Triennes is about: ground breaking quality from a value region. The soils and exposure were particularly inspiring to them; the clay and limestone were reminiscent of some of the world's greatest vineyard sites. With the high elevation (380 meters), the nights are cool and the growing season is long. This brings length and complexity to the wines. Today Triennes' vineyards are farmed in reasoned viticulture, and are being transformed to organic viticulture over the next several years. Cheese: Mozzarella, Sharp Cheddar, Dry Jack Cheese, Blue Cheese Red Meat: Curried Beef, Hamburgers, Ham, Barbeque Pulled-Pork or Ribs, Curried Pork, Pork w/Fruit Sauce, Curried Lamb Pasta & Grains: Pasta with Creamy Mushroom Sauces, Pasta with Truffles Poultry & Eggs: Roast Chicken with Herbs, Roast Turkey, Duck Confit, Game Birds Vegetables: Avocado, Lentil Salad, Roasted Sweet Peppers, Root Vegetables, Salad, Caesar Salad, Nicoise Salad Pasta & Grains: (Grilled) Tofu Fish or Shellfish: Shellfish (scallops, clams, crab, lobster, shrimp, etc...), Grilled Salmon, Tuna Nicoise Salad Sauces: Oil-based Sauce Herbs & Spices: Anise, Fennel Seed, Tarragon, Ginger	domaine-de-triennes-vin-de-pays-du-var-rose		https://cdn.shopify.com/s/files/1/0682/5364/7039/files/981770d57bf1f274c4c92c6951ca7a4e0a2027c8.jpg?v=1741295689			in stock			1600.0													FALSE	new	FALSE						NONE			NONE																																												
xteal-sandbox-store	https://xteal-sandbox-store.myshopify.com	XTAL-DEMO	2025-03-24T22:36:20.479Z	gid://shopify/Product/8079017738431	Domaine des 2 Anes Vin de France Pet Nat Limo d'Anes Rose	Magali and Dominique Terrier have worked in diverse wine-growing regions throughout France. Over a decade ago they began seeking out a terroir where they could freely express their passion for making extraordinary organic wine and that search lead them to the Languedoc. A decade ago Magali and Dominique Terrier first set eyes on Peyriac de mer, a diamond in the rough with a breathtaking view of the Mediterranean Sea, and it was love at first sight.	domaine-des-2-anes-vin-de-france-pet-nat-limo-danes-rose		https://cdn.shopify.com/s/files/1/0682/5364/7039/files/73d285fcd2515c1efa906a0cb26830453bb4daa1.jpg?v=1741295694			in stock			2400.0													FALSE	new	FALSE						NONE			NONE																																												
xteal-sandbox-store	https://xteal-sandbox-store.myshopify.com	XTAL-DEMO	2025-03-24T22:36:20.479Z	gid://shopify/Product/8079017803967	Domaine Des Accoles Le Rendez-Vous Des Acolytes Grenache	Olivier Leriche spent 13 years at the famed Domaine de l’Arlot in Nuits St. Georges - first as the assistant to Jean-Pierre de Smet, and in 2007, taking over as his successor. He was also instrumental in converting Domaine de l’Arlot to organic, and subsequently biodynamic, farming. In February 2011, Olivier and his wife Florence, found an 18 hectare vineyard in the town of Saint-Marcel d’Ardèche (a few kilometers from the Rhone) with old-vine Carignan and Grenache, as well as Cabernet Sauvignon and Chardonnay. They began converting the vineyards to organic/biodynamic farming in the spring of 2011 and have been making magnificent wines ever since. The clay-limestone soils surrounding the property at Domaine des Accoles are tended to by Olivier and Florence, who share the entire vineyard and winemaking duties with little help from others. The Labels: The six labels have each been designed to represent their respective wine's soil. The diversity soils on the property gives every wine a unique profile reflective of the terroir. Viticulture: Organic/biodynamic farming began in the spring of 2011; All but the Chardonnay vines are 50-60 years old. Vinifcation: Hand-harvested in small 25kg grape crates, gravity flow, between 50 to 100% whole-cluster fermentation; Oak addition is one of balance not dominance. Serve with strongly flavored dishes such as game, roasts, and grilled meats and vegetables.	domaine-des-accoles-le-rendez-vous-des-acolytes-grenache		https://cdn.shopify.com/s/files/1/0682/5364/7039/files/98ab88aa35eda8b634847097d50b835e418321ba.jpg?v=1741295699			in stock			2200.0													FALSE	new	FALSE						NONE			NONE																																												
xteal-sandbox-store	https://xteal-sandbox-store.myshopify.com	XTAL-DEMO	2025-03-24T22:36:20.479Z	gid://shopify/Product/8079017836735	Domaine des Aspras Cuvee Les Trois Freres	Aspras honors this exceptional terroir with secular fame, whose Benedictine monks of Montmajour had already acknowledged the unique wine growing potential in the 13th century. The limestone hills that surround the area gave it its name "asper" - (aspera, rockery in Latin). This land is cultivated in organic farming, to 95 % today. An initiative of Mayor Michael Latz , who gathered the habitants of Correns in early 1995. Today, the village of Correns is the 1st ORGANIC village of France, distinguished by its preserved quality of life and also by its environmentally friendly agriculture.	domaine-des-aspras-cuvee-les-trois-freres		https://cdn.shopify.com/s/files/1/0682/5364/7039/files/01884122f6bd32f97e669e97992825b85a734e71.jpg?v=1741295704			in stock			2000.0													FALSE	new	FALSE						NONE			NONE																																												
xteal-sandbox-store	https://xteal-sandbox-store.myshopify.com	XTAL-DEMO	2025-03-24T22:36:20.479Z	gid://shopify/Product/8079017902271	Domaine des Chambris Bourgogne Hautes Cotes De Nuits	Discover the refined elegance of Domaine des Chambris Bourgogne Hautes Cotes De Nuits. This exceptional red wine comes from the prestigious Burgundy region, specifically the Hautes Cotes de Nuits AOC. Crafted by Domaine des Chambris, this Pinot Noir is a true representation of the region’s rich winemaking heritage. With its complex aromas and sophisticated palate, this wine is perfect for any occasion, offering a memorable and distinguished tasting experience.	domaine-des-chambris-bourgogne-hautes-cotes-de-nuits		https://cdn.shopify.com/s/files/1/0682/5364/7039/files/Domaine-des-Chambris-Bourgogne-Hautes-Cotes-De-Nuits_810x810_1024x1024_1616d1ea-66f3-45d0-8b0b-bcdc03e710d4.jpg?v=1741295709			in stock			3000.0													FALSE	new	FALSE						NONE			NONE																																												
xteal-sandbox-store	https://xteal-sandbox-store.myshopify.com	XTAL-DEMO	2025-03-24T22:36:20.479Z	gid://shopify/Product/8079017935039	Domaine des Diables Le Petit Diable Cotes de Provence Rose	Le Petit Diable (the little devil) - in reference to the youngest member of the family Paul - offers excellent value for money, much to the competition's irritation. Grown on parcels planted since the creation of the estates in 2007, this wine gets better and better with each vintage. In a few years time this little devil will certainly rival its elders. Ideal with light meals, salads, BBQs and with Provençal-style cuisine in general. Perfect for a before-dinner drink with friends.	domaine-des-diables-le-petit-diable-cotes-de-provence-rose		https://cdn.shopify.com/s/files/1/0682/5364/7039/files/56c23aa1d0027c01cd08f490870c817e9c6a2390.png?v=1741295714			in stock			1800.0													FALSE	new	FALSE						NONE			NONE																																												
xteal-sandbox-store	https://xteal-sandbox-store.myshopify.com	XTAL-DEMO	2025-03-24T22:36:20.479Z	gid://shopify/Product/8079017967807	Domaine des Huards Pure Cheverny	Domaine des Huards was founded by Pierre Gendrier in 1846. Since then 7 generations of the family have been stewards of Huards. Today, Domaine des Huards is managed organically and biodynamically and works solely with fruit coming from the estate vineyards. Their mission is to produce "wines that are natural and that generate a maximum amount of enjoyment." Perfect with seafood, fish in a sauce, grilled fish.	domaine-des-huards-pure-cheverny		https://cdn.shopify.com/s/files/1/0682/5364/7039/files/4aa2049273bd94ba051eb77e0694e75da3da96d5.jpg?v=1741295719			in stock			1400.0													FALSE	new	FALSE						NONE			NONE																																												
xteal-sandbox-store	https://xteal-sandbox-store.myshopify.com	XTAL-DEMO	2025-03-24T22:36:20.479Z	gid://shopify/Product/8079018066111	Domaine des Lampyres 'Calentu' Rouge VdF		domaine-des-lampyres-calentu-rouge-vdf		https://cdn.shopify.com/s/files/1/0682/5364/7039/files/LAMPYRES_CALENTU-2020-lenvin-500x500-w.jpg?v=1741295724			in stock			3000.0													FALSE	new	FALSE						NONE			NONE																																												
xteal-sandbox-store	https://xteal-sandbox-store.myshopify.com	XTAL-DEMO	2025-03-24T22:36:20.479Z	gid://shopify/Product/8079018098879	Domaine des Lampyres 'Des Sens' Blanc VdF	33% Grenache Gris, 33% Grenache Blanc, 34% Grenache Noir	domaine-des-lampyres-des-sens-blanc-vdf		https://cdn.shopify.com/s/files/1/0682/5364/7039/files/lampyres_dessens.jpg?v=1741295729			in stock			3900.0													FALSE	new	FALSE						NONE			NONE																																												
xteal-sandbox-store	https://xteal-sandbox-store.myshopify.com	XTAL-DEMO	2025-03-24T22:36:20.479Z	gid://shopify/Product/8079018164415	Domaine des Masques Yves Cuilleron Rosé	Plots are grass-covered to fight erosion. No insecticides or pesticides, few treatments (depending on weather), small amount of organic-only fertiliser, with respect of soil and vine balance. Vigour and yield control, leaf-thinning and green harvesting to promote grape maturation. Mechanisation is possible, but manual work is preferred. Great with vegetables, summer salads, grills, Basque piperade (tomato and sweet-pepper stew).	domaine-des-masques-yves-cuilleron-rose					in stock			1600.0													FALSE	new	FALSE						NONE			NONE																																												
xteal-sandbox-store	https://xteal-sandbox-store.myshopify.com	XTAL-DEMO	2025-03-24T22:36:20.479Z	gid://shopify/Product/8079018197183	Domaine des Ouches Bourgueil Cuvee 20 Les Freres Gambier	Bunches are 100% de-stemmed and transferred to stainless steel tanks. Total maceration time is 13 days, extraction by pump-over only. Natural yeast fermentation. Lasts 6 months in stainless steel tank. The wine is bottled during the spring following harvest. Often earth- filtered depending on vintage, sometimes fined with gelatin.	domaine-des-ouches-bourgueil-cuvee-20-les-freres-gambier		https://cdn.shopify.com/s/files/1/0682/5364/7039/files/3577eb936fadabc255573f41a5d5b5a14646fbcb.jpg?v=1741295738			in stock			1500.0													FALSE	new	FALSE						NONE			NONE																																												
xteal-sandbox-store	https://xteal-sandbox-store.myshopify.com	XTAL-DEMO	2025-03-24T22:36:20.479Z	gid://shopify/Product/8079018262719	Domaine des Rouet Chinon Fleurs	100% Cabernet Franc; Practicing Organic; The estate was founded in 1880 and today is operated by Jean-Francois Rouet, the sixth generation winemaker in his family. The vineyard is an average age of 25 years old. Mechanical harvest of younger vines and hand harvested for older vines then grapes are destemmed and pressed. Fermentation lasts for 25 days in stainless steel vats with daily racking.	domaine-des-rouet-chinon-fleurs		https://cdn.shopify.com/s/files/1/0682/5364/7039/files/c51def3a4a8fe7f0fa573763d7bb5c9003ac4f94.jpg?v=1741295743			in stock			1500.0													FALSE	new	FALSE						NONE			NONE																																												
xteal-sandbox-store	https://xteal-sandbox-store.myshopify.com	XTAL-DEMO	2025-03-24T22:36:20.479Z	gid://shopify/Product/8079018295487	Domaine des Sables Verts Saumur Champigny Glouglou	Explore the lively and expressive Domaine des Sables Verts Saumur Champigny Glouglou. This natural red wine is crafted in the picturesque Loire Valley, specifically within the Saumur-Champigny AOC. Produced by Domaine des Sables Verts, this wine is made from 100% Cabernet Franc grapes, reflecting the true essence of the region's terroir. Perfect for those who appreciate the authenticity and vibrancy of natural wines, this Glouglou offers a fresh and delightful drinking experience.	domaine-des-sables-verts-saumur-champigny-glouglou		https://cdn.shopify.com/s/files/1/0682/5364/7039/files/Domaine-des-Sables-Verts-Saumur-Champigny-Glouglou.jpg?v=1741295747			in stock			2300.0													FALSE	new	FALSE						NONE			NONE																																												
xteal-sandbox-store	https://xteal-sandbox-store.myshopify.com	XTAL-DEMO	2025-03-24T22:36:20.479Z	gid://shopify/Product/8079018361023	Domaine des Sablonnettes "Le Bon Petit Diable" Anjou Cabernet Franc	Christine and Joel Menard have been making wine in the heart of the Coteaux du Layon AOC for more than twenty years. They produce an outstanding array of wines from Cabernet Franc, Grolleau, Gamay and Chenin Blanc. They practice biodynamic methods in their 13 hectares of vines. Christine and Joel run their domain to very exacting standards and as a result they produce stunning, natural wines—without employing artificial yeasts. The wines from Sablonnettes are not chaptalised or filtered, these wines are vibrantly alive. Soil: Schist Age of Vines: 20 years Pruning Method: Cordon Yields: 40 hl/ha 4,000 bottles Vinification: Grapes are harvested by hand & destemmed before maceration which lasts for five days. The wine rests in tank for six months before it is bottled with 2-3gr/hl sulfites. Serve with grilled pork, beef, veal or creamy cheeses. Bright. Lively. Funky. Green olives. Ruby color. Moderate texture. Light/medium body. Versatile.	domaine-des-sablonnettes-le-bon-petit-diable-anjou-cabernet-franc		https://cdn.shopify.com/s/files/1/0682/5364/7039/files/f7f4baa0c1d68bd4aa9ead6cd66f7146aa4cddfb.jpg?v=1741295752			in stock			2000.0													FALSE	new	FALSE						NONE			NONE																																												
xteal-sandbox-store	https://xteal-sandbox-store.myshopify.com	XTAL-DEMO	2025-03-24T22:36:20.479Z	gid://shopify/Product/8079018393791	Domaine des Sablonnettes Le P’tit Blanc	Good with cold appetizers, vegetables, patés, young goat cheese. Shellfish, sushi, or a chicken dish.	domaine-des-sablonnettes-le-p-tit-blanc		https://cdn.shopify.com/s/files/1/0682/5364/7039/files/1f3bcfda0bf49aa462793878130a6a3424067b67.jpg?v=1741295757			in stock			2000.0													FALSE	new	FALSE						NONE			NONE																																												
xteal-sandbox-store	https://xteal-sandbox-store.myshopify.com	XTAL-DEMO	2025-03-24T22:36:20.479Z	gid://shopify/Product/8079018492095	Domaine des Sablonnettes Les Copines Aussi	Age of Vines: 10 to 50 years. Yields: 40 hl/ha 4,000 bottles Pruning Method: Cordon Soil: Schist Vinification Method: Grapes are harvested by hand and destemmed before maceration which lasts for five days. The wine rests in tank for six months before it is bottled without sulfites or filtration. Grilled chicken, braised rabbit, braised pork loin, hearty vegetarian dishes, savory casseroles, and creamy cheeses.	domaine-des-sablonnettes-les-copines-aussi		https://cdn.shopify.com/s/files/1/0682/5364/7039/files/45cf7a7ffe3210f130d7fca6a4cbca89e66afac6.jpg?v=1741295762			in stock			1800.0													FALSE	new	FALSE						NONE			NONE																																												
xteal-sandbox-store	https://xteal-sandbox-store.myshopify.com	XTAL-DEMO	2025-03-24T22:36:20.479Z	gid://shopify/Product/8079018524863	Domaine des Sablonnettes Les Copines Aussi	Age of Vines: 10 to 50 years. Yields: 40 hl/ha 4,000 bottles Pruning Method: Cordon Soil: Schist Vinification Method: Grapes are harvested by hand and destemmed before maceration which lasts for five days. The wine rests in tank for six months before it is bottled without sulfites or filtration. Grilled chicken, braised rabbit, braised pork loin, hearty vegetarian dishes, savory casseroles, and creamy cheeses.	domaine-des-sablonnettes-les-copines-aussi-1		https://cdn.shopify.com/s/files/1/0682/5364/7039/files/45cf7a7ffe3210f130d7fca6a4cbca89e66afac6_8b969863-5ec9-41e6-8606-8508ece49e0b.jpg?v=1741295767			in stock			2000.0													FALSE	new	FALSE						NONE			NONE																																												
xteal-sandbox-store	https://xteal-sandbox-store.myshopify.com	XTAL-DEMO	2025-03-24T22:36:20.479Z	gid://shopify/Product/8079018557631	Domaine des Sablonnettes Menard Le Rouge	Christine and Joel Menard have been making wine in the heart of the Coteaux du Layon AOC for more than twenty years. They produce an outstanding array of wines from Cabernet Franc, Grolleau, Gamay and Chenin Blanc. They practice biodynamic methods in their 13 hectares of vines. Christine and Joel run their domain to very exacting standards and as a result they produce stunning, natural wines—without employing artificial yeasts. The wines from Sablonnettes are not chaptalised or filtered, these wines are vibrantly alive.	domaine-des-sablonnettes-menard-le-rouge		https://cdn.shopify.com/s/files/1/0682/5364/7039/files/menardrouge.jpg?v=1741295772			in stock			2000.0													FALSE	new	FALSE						NONE			NONE																																												
xteal-sandbox-store	https://xteal-sandbox-store.myshopify.com	XTAL-DEMO	2025-03-24T22:36:20.479Z	gid://shopify/Product/8079018590399	Domaine des Terres Blanches Les Hospices Chenin	Celine and Benoit Blet began their domaine in 2004, taking over a pre-existing vineyard in Oiron in Deux-Sevres. They chose Oiron because of its relative value in the Loire which allows them to make the wine they truly want to make. Céline and Benoit farm organically (certified since 2010), actively compost, and promote a diverse natural grass cover between the vines. They take advantage of gravity and ambient temperature whenever possible, and limit the additions to the wines to only sulphur at bottling (and never at fermentation).	domaine-des-terres-blanches-les-hospices-chenin		https://cdn.shopify.com/s/files/1/0682/5364/7039/files/913d6faeeae77630d301c622f3817460c4984ba6.jpg?v=1741295777			in stock			2000.0													FALSE	new	FALSE						NONE			NONE																																												
xteal-sandbox-store	https://xteal-sandbox-store.myshopify.com	XTAL-DEMO	2025-03-24T22:36:20.479Z	gid://shopify/Product/8079018655935	Domaine des Terres Vivantes "La Lutine" Beaujolais-Villages Rose	This tiny farm in the gracefully rolling hills of the Beaujolais-Village area of Charpenay resides just south of the Beaujolais crus and produces wine from organically grown grapes and bread from organically grown wheat. For both of these artisanal products, the naturally occurring ambient yeasts in the air play an integral role. No lesser role is performed by the stewards of these fields, Ludovic and Marie Gros, who with the occasional assistance of their four children (ages 10 to 18) take no short cuts in striving for the authentic traditional expression of Beaujolais. ‘La Lutine’ comes from alluvial silt and sandy soils and the fruit is bright, forward and pretty; their Beaujolais Rose also comes from these vines. Seafood such as lobster, seared salmon, tuna or duck and delicately cooked rare lamb.	domaine-des-terres-vivantes-la-lutine-beaujolais-villages-rose		https://cdn.shopify.com/s/files/1/0682/5364/7039/files/lutine.jpg?v=1741295782			in stock			1600.0													FALSE	new	FALSE						NONE			NONE																																												
xteal-sandbox-store	https://xteal-sandbox-store.myshopify.com	XTAL-DEMO	2025-03-24T22:36:20.479Z	gid://shopify/Product/8079018688703	Domaine des Tourelles Bekaa Valley Rose	40% Cinsault, 30% Syrah, 30% Tempranillo. The 15 to 20 year old vines grow in dry-farmed, high elevation vineyards, 1,050 meters (3,445 feet) above sea level. The soil is sandy limestone. The grapes are hand-harvested in small boxes. The grapes ferment separately in stainless steel tanks. Rose “de saignee” for the Syrah and “de presse” for both Cinsault and Tempranillo. The wine is then blended, fined and filtered.	domaine-des-tourelles-bekaa-valley-rose		https://cdn.shopify.com/s/files/1/0682/5364/7039/files/201d36ee799b448e2e3bb5591b704396dfa167d0.jpg?v=1741295787			in stock			1400.0													FALSE	new	FALSE						NONE			NONE																																												
xteal-sandbox-store	https://xteal-sandbox-store.myshopify.com	XTAL-DEMO	2025-03-24T22:36:20.479Z	gid://shopify/Product/8079018721471	Domaine des Vieux Pruniers Sancerre	The Thirot-Fournier family farms 10 hectares split between Sauvignon Blanc and Pinot on the clay-limestone slopes of the Sancerre village of Bue. With a comitment to sustainability in the vineyards and purity in the cellar, the family consitently crafts a Sancerre Blanc and Rose duo that are classic, fresh, flinty and floral. Enjoy Vieux Pruniers Sancerre over the next 3-4 years with grilled salmon, fried oysters, sushi, chicken salad and goat cheese.	domaine-des-vieux-pruniers-sancerre		https://cdn.shopify.com/s/files/1/0682/5364/7039/files/87fe1096e4468b949980cadea5a61d3c2dacff35.jpg?v=1741295792			in stock			2500.0													FALSE	new	FALSE						NONE			NONE																																												
xteal-sandbox-store	https://xteal-sandbox-store.myshopify.com	XTAL-DEMO	2025-03-24T22:36:20.479Z	gid://shopify/Product/8079018819775	Domaine Dirler-Cade Aromate Orange Wine	This stunning orange wine comes to us from Dirler-Cadé, one of the finest domaines of Alsace. “Aromate” is a blend of 2 parcels of Muscat from Grand Cru Saering and 1 parcel of Gewurztraminer from Grand Cru Kessler.	domaine-dirler-cade-aromate-orange-wine		https://cdn.shopify.com/s/files/1/0682/5364/7039/files/aromate.jpg?v=1741295797			in stock			2500.0													FALSE	new	FALSE						NONE			NONE																																												
xteal-sandbox-store	https://xteal-sandbox-store.myshopify.com	XTAL-DEMO	2025-03-24T22:36:20.479Z	gid://shopify/Product/8079018852543	Domaine du Clos Roussely L'Eclos Touraine Sauvignon Blanc	Domaine du Clos Roussely welcomes you to Ange in the Loir-et-Cher. After returning from New World at age 25, Vincent created the domaine which was his childhood dream. On one side, 8 hectares of vineyard had been cultivated by his grandfather 20 years earlier, and another 15 hectares surrounding an old farmhouse. He works his vineyard by respecting the the natural biodiversity and harvests by hand. The wines are both festive and surprising. He can cite "Spirit of the Clos," a selection of Sauvignon vines 45 years, "Libertine" a delight from the over-ripe Sauvignon or "Anthology of the Clos," a subtle blend of Cabernet and Cot (Malbec). L’Eclos is perfect for aperitifs, apetizers, seafood, shellfish or goat cheese.	domaine-du-clos-roussely-leclos-touraine-sauvignon-blanc		https://cdn.shopify.com/s/files/1/0682/5364/7039/files/3fc48d09321bf22bc960821d41e2d8173d92c470.jpg?v=1741295802			in stock			2000.0													FALSE	new	FALSE						NONE			NONE																																												
xteal-sandbox-store	https://xteal-sandbox-store.myshopify.com	XTAL-DEMO	2025-03-24T22:36:20.479Z	gid://shopify/Product/8079018950847	Domaine du Cros Marcillac Lo Sang del Pais	For four generations, until 1982, the Domaine du Cros had just one hectare of vineyard and produced about 4000 bottles a year. Starting in 1982, the surface areas were increased . As well as buying and renting older vineyards, we planted on our best hillsides, some of which have a slope of 60 or even 65 per cent. In 1984, we created a father and son agricultural corporation on three hectares of vineyard, and we constructed a wine storehouse where we vat and rake the wine by gravity. The bottle storage room is located below the storehouse. This room is now air conditioned. From 1984 to 2012 we continued to purchase and to rent older vineyards : our surface areas has gone from three hectares to thirty hectares. The wines from our younger vineyards (over 25 years on the average) are more supple, yet solid, and represent our basic vintages. These wines have a berry (black currant, raspberry) flavour. The special vintages produced from our old vineyards (50 to 80 years and oider) are more structured, solid wines with liquorice and spice flavours. After an 18 month maturation in casks, they are bottled. Sale takes place one month after bottling. These wines are ideal for ageing ; they will reach full quality and develop their secondary flavours only after three or four years. They can also be enjoyed young because they have all the primary black currant and raspberry flavours of our grape variety .	domaine-du-cros-marcillac-lo-sang-del-pais		https://cdn.shopify.com/s/files/1/0682/5364/7039/files/7324f74700f06f7db544b97dcf55121c9edd345b.jpg?v=1741295806			in stock			1800.0													FALSE	new	FALSE						NONE			NONE																																												
xteal-sandbox-store	https://xteal-sandbox-store.myshopify.com	XTAL-DEMO	2025-03-24T22:36:20.479Z	gid://shopify/Product/8079019016383	Domaine du Fief aux Dames Muscadet Sevre-et-Maine sur Lie	The Fief aux Dames is a family-run vineyard in Monnières in the heart of the historic "Vignoble Nantais". The BRAUD family has run the vineyard for nearly a century through five generations. They primarily produce “Muscadet Sèvre et Maine sur Lie”. The estate produces dry white wines from a unique variety of grape: the Melon de Bourgogne. The Muscadet appellation was awarded AOC certification in 1937. Aperitif, light salad and light lunch, Oysters, seafood, fish.	domaine-du-fief-aux-dames-muscadet-sevre-et-maine-sur-lie		https://cdn.shopify.com/s/files/1/0682/5364/7039/files/3b3af08df863ef9e7450f8549e81856d93361bb7.jpg?v=1741295811			in stock			1500.0													FALSE	new	FALSE						NONE			NONE																																												
xteal-sandbox-store	https://xteal-sandbox-store.myshopify.com	XTAL-DEMO	2025-03-24T22:36:20.479Z	gid://shopify/Product/8079019049151	Domaine du Mortier Graviers	Vineyard: 50-years-old vines with low yields (25 hl/ha) on gravel in the Saint Nicolas de Bourgueil AOC. Estate-owned, certified organic. Making of: The grapes are hand-harvested, destemmed and spontaneously fermented as whole berries (semi-carbonic maceration) for 20 days. Gently pressed and aged for 10 months in neutral oak vat. Bottled without fining, filtration or sulfur addition. Vin Methode Nature.	domaine-du-mortier-graviers		https://cdn.shopify.com/s/files/1/0682/5364/7039/files/dumortier.jpg?v=1741295816			in stock			2500.0													FALSE	new	FALSE						NONE			NONE																																												
xteal-sandbox-store	https://xteal-sandbox-store.myshopify.com	XTAL-DEMO	2025-03-24T22:36:20.479Z	gid://shopify/Product/8079019081919	Domaine Dupasquier Perles d'Aimavigne	I’ve found so much to love about wines from the Savoie region in eastern France. The latest is this sparkling wine, made largely of jacquère and chardonnay, with a little altesse as well.	domaine-dupasquier-perles-daimavigne		https://cdn.shopify.com/s/files/1/0682/5364/7039/files/perles-d-aimavigne.jpg?v=1741295821			in stock			2500.0													FALSE	new	FALSE						NONE			NONE																																												
